sampleid	Study	Link	Host	Phylum	Class	Order	Family	Genus	Species	Diet	16S 515F-806R	Elevation	Latitude	Longitude	Year_Collected	Year_Given	Precipitation	Temp_Min	Temp_Max	Temp_Mean	Rel_Hum	Sun_Shine	Wind	ETo	Land_Water_Air	AquaStat_Link	Climate_Notes	Included	ExclusionReason	Captivity	GMTOL_Notes	16S515F-806R	initials	Continent
Wasimuddin-jamaicensis5	Wasimuddin_et_al_2018	https://www.nature.com/articles/s41396-018-0239-1	Jamaican Fruit Bat	Chordata	Mamallia	Chiroptera	Phyllostomidae	Artibeus 	Artibeus_jamaicensis	Herbivore 	V4	1174	8.538	-80.7821	2013		245.3333333	17.3	23.6	20.35833333	86.725	14920130.75	2.62	79.33333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=8.537981&lon=-80.782127&year=2013&datasource=agera5					Reversereaduntilbase133	V4	NT	Europe
Pires1	Pires_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02003/full	Amazon Communities	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	Omnivore	V4	54	-7.3731	-63.0501	2019	N	227.1666667	22.9	33.6	27.125	74.15	16716788.08	1.34	110.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-7.373056&lon=-63.050056&year=2019&datasource=agera5						V4	NT	Europe
Pires2	Pires_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02003/full	Amazon Communities	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	Omnivore	V4	54	-7.3731	-63.0501	2019	N	227.1666667	22.9	33.6	27.125	74.15	16716788.08	1.34	110.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-7.373056&lon=-63.050056&year=2019&datasource=agera5						V4	NT	Europe
Pires3	Pires_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02003/full	Amazon Communities	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	Omnivore	V4	54	-7.3731	-63.0501	2019	N	227.1666667	22.9	33.6	27.125	74.15	16716788.08	1.34	110.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-7.373056&lon=-63.050056&year=2019&datasource=agera5						V4	NT	Europe
Pires4	Pires_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02003/full	Amazon Communities	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	Omnivore	V4	54	-7.3731	-63.0501	2019	N	227.1666667	22.9	33.6	27.125	74.15	16716788.08	1.34	110.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-7.373056&lon=-63.050056&year=2019&datasource=agera5						V4	NT	Europe
Pires5	Pires_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02003/full	Amazon Communities	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	Omnivore	V4	54	-7.3731	-63.0501	2019	N	227.1666667	22.9	33.6	27.125	74.15	16716788.08	1.34	110.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-7.373056&lon=-63.050056&year=2019&datasource=agera5						V4	NT	Europe
Rothenberg1	Rothenberg_et_al_2021	https://www.frontiersin.org/articles/10.3389/fmicb.2021.648685/full	Pacific Walrus	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus_rosmarus	Carnivore	V4	15	63.409	-170.3929	2019		58.58333333	-18.2	13.6	-0.783333333	83.33333333	8662452.25	6.1	27.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.409&lon=-170.3929&year=2019&datasource=agera5						V4	EK	Europe
Rothenberg2	Rothenberg_et_al_2021	https://www.frontiersin.org/articles/10.3389/fmicb.2021.648685/full	Pacific Walrus	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus_rosmarus	Carnivore	V4	15	63.409	-170.3929	2019		58.58333333	-18.2	13.6	-0.783333333	83.33333333	8662452.25	6.1	27.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.409&lon=-170.3929&year=2019&datasource=agera5						V4	EK	Europe
Rothenberg3	Rothenberg_et_al_2021	https://www.frontiersin.org/articles/10.3389/fmicb.2021.648685/full	Pacific Walrus	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus_rosmarus	Carnivore	V4	15	63.409	-170.3929	2019		58.58333333	-18.2	13.6	-0.783333333	83.33333333	8662452.25	6.1	27.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.409&lon=-170.3929&year=2019&datasource=agera5						V4	EK	Europe
Rothenberg4	Rothenberg_et_al_2021	https://www.frontiersin.org/articles/10.3389/fmicb.2021.648685/full	Pacific Walrus	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus_rosmarus	Carnivore	V4	15	63.409	-170.3929	2019		58.58333333	-18.2	13.6	-0.783333333	83.33333333	8662452.25	6.1	27.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.409&lon=-170.3929&year=2019&datasource=agera5						V4	EK	Europe
Rothenberg5	Rothenberg_et_al_2021	https://www.frontiersin.org/articles/10.3389/fmicb.2021.648685/full	Pacific Walrus	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus_rosmarus	Carnivore	V4	15	63.409	-170.3929	2019		58.58333333	-18.2	13.6	-0.783333333	83.33333333	8662452.25	6.1	27.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.409&lon=-170.3929&year=2019&datasource=agera5						V4	EK	Europe
li1	Li_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0048969722070577#ab0005	Snub-Nosed Monkey	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Semnopithecus_roxellana	Herbivore	V4	2098	33.3128	104.1018	2021		105.8333333	-15.3	18.7	3.808333333	62.16666667	14962757.0	1.14	58.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.31278371814505&lon=104.10177992516893&year=2021&datasource=agera5						V4	AS	Europe
li2	Li_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0048969722070577#ab0005	Snub-Nosed Monkey	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Semnopithecus_roxellana	Herbivore	V4	2098	33.3128	104.1018	2021		105.8333333	-15.3	18.7	3.808333333	62.16666667	14962757.0	1.14	58.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.31278371814505&lon=104.10177992516893&year=2021&datasource=agera5						V4	AS	Europe
li3	Li_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0048969722070577#ab0005	Snub-Nosed Monkey	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Semnopithecus_roxellana	Herbivore	V4	2098	33.3128	104.1018	2021		105.8333333	-15.3	18.7	3.808333333	62.16666667	14962757.0	1.14	58.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.31278371814505&lon=104.10177992516893&year=2021&datasource=agera5						V4	AS	Europe
li4	Li_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0048969722070577#ab0005	Snub-Nosed Monkey	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Semnopithecus_roxellana	Herbivore	V4	2098	33.3128	104.1018	2021		105.8333333	-15.3	18.7	3.808333333	62.16666667	14962757.0	1.14	58.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.31278371814505&lon=104.10177992516893&year=2021&datasource=agera5						V4	AS	Europe
li5	Li_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0048969722070577#ab0005	Snub-Nosed Monkey	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Semnopithecus_roxellana	Herbivore	V4	2098	33.3128	104.1018	2021		105.8333333	-15.3	18.7	3.808333333	62.16666667	14962757.0	1.14	58.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.31278371814505&lon=104.10177992516893&year=2021&datasource=agera5						V4	AS	Europe
Clever1	Clever_et_al_2022	https://www.nature.com/articles/s42003-022-03679-0#data-availability	Foureye Butterflyfish	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Chaetodon	Chaetodon_Capistratus	Planktivore	V4	2	9.3326	-82.2498	2016		234.1666667	24.2	28.6	26.40833333	79.46666667	17535827.42	2.55	113.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.3326402&lon=-82.2497559&year=2016&datasource=agera5	450 km^2 region	Y				V4	DW	Europe
Clever2	Clever_et_al_2022	https://www.nature.com/articles/s42003-022-03679-0#data-availability	Foureye Butterflyfish	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Chaetodon	Chaetodon_Capistratus	Planktivore	V4	2	9.3326	-82.2498	2016		234.1666667	24.2	28.6	26.40833333	79.46666667	17535827.42	2.55	113.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.3326402&lon=-82.2497559&year=2016&datasource=agera5	450 km^2 region	Y				V4	DW	Europe
Clever3	Clever_et_al_2022	https://www.nature.com/articles/s42003-022-03679-0#data-availability	Foureye Butterflyfish	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Chaetodon	Chaetodon_Capistratus	Planktivore	V4	2	9.3326	-82.2498	2016		234.1666667	24.2	28.6	26.40833333	79.46666667	17535827.42	2.55	113.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.3326402&lon=-82.2497559&year=2016&datasource=agera5	450 km^2 region	Y				V4	DW	Europe
Clever4	Clever_et_al_2022	https://www.nature.com/articles/s42003-022-03679-0#data-availability	Foureye Butterflyfish	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Chaetodon	Chaetodon_Capistratus	Planktivore	V4	2	9.3326	-82.2498	2016		234.1666667	24.2	28.6	26.40833333	79.46666667	17535827.42	2.55	113.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.3326402&lon=-82.2497559&year=2016&datasource=agera5	450 km^2 region	Y				V4	DW	Europe
Clever5	Clever_et_al_2022	https://www.nature.com/articles/s42003-022-03679-0#data-availability	Foureye Butterflyfish	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Chaetodon	Chaetodon_Capistratus	Planktivore	V4	2	9.3326	-82.2498	2016		234.1666667	24.2	28.6	26.40833333	79.46666667	17535827.42	2.55	113.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.3326402&lon=-82.2497559&year=2016&datasource=agera5	450 km^2 region	Y				V4	DW	Europe
Mason1	Mason_et_al_2021	https://www.nature.com/articles/s41598-021-83497-2#data-accessibility	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera_Frugiperda	Herbivore	V4	148	40.201	-77.2003	2021	N	95.08333333	-7.2	29.9	12.14166667	52.33333333	14340102.08	2.63	82.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.2010241&lon=-77.20027449999999&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V4	DW	Europe
Mason2	Mason_et_al_2021	https://www.nature.com/articles/s41598-021-83497-2#data-accessibility	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera_Frugiperda	Herbivore	V4	148	40.201	-77.2003	2021	N	95.08333333	-7.2	29.9	12.14166667	52.33333333	14340102.08	2.63	82.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.2010241&lon=-77.20027449999999&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V4	DW	Europe
Mason3	Mason_et_al_2021	https://www.nature.com/articles/s41598-021-83497-2#data-accessibility	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera_Frugiperda	Herbivore	V4	148	40.201	-77.2003	2021	N	95.08333333	-7.2	29.9	12.14166667	52.33333333	14340102.08	2.63	82.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.2010241&lon=-77.20027449999999&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V4	DW	Europe
Mason4	Mason_et_al_2021	https://www.nature.com/articles/s41598-021-83497-2#data-accessibility	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera_Frugiperda	Herbivore	V4	148	40.201	-77.2003	2021	N	95.08333333	-7.2	29.9	12.14166667	52.33333333	14340102.08	2.63	82.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.2010241&lon=-77.20027449999999&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V4	DW	Europe
Mason5	Mason_et_al_2021	https://www.nature.com/articles/s41598-021-83497-2#data-accessibility	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera_Frugiperda	Herbivore	V4	148	40.201	-77.2003	2021	N	95.08333333	-7.2	29.9	12.14166667	52.33333333	14340102.08	2.63	82.75	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.2010241&lon=-77.20027449999999&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V4	DW	Europe
Gillingham1	Gillingham_et_al_2021	https://www.sciencedirect.com/science/article/pii/S0048969720367814	Greater Flamingo	Chordata	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus_Roseus	Omnivore	V4	436	37.1342	-4.731	2014		44.08333333	4.1	31.8	16.45833333	48.8	18299473.58	3.0	112.75	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.1341608&lon=-4.7309865&year=2014&datasource=agera5	3 sampling sites between Spain and France	Y				V4	DW	Europe
Gillingham2	Gillingham_et_al_2021	https://www.sciencedirect.com/science/article/pii/S0048969720367814	Greater Flamingo	Chordata	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus_Roseus	Omnivore	V4	436	37.1342	-4.731	2014		44.08333333	4.1	31.8	16.45833333	48.8	18299473.58	3.0	112.75	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.1341608&lon=-4.7309865&year=2014&datasource=agera5	3 sampling sites between Spain and France	Y				V4	DW	Europe
Gillingham3	Gillingham_et_al_2021	https://www.sciencedirect.com/science/article/pii/S0048969720367814	Greater Flamingo	Chordata	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus_Roseus	Omnivore	V4	436	37.1342	-4.731	2014		44.08333333	4.1	31.8	16.45833333	48.8	18299473.58	3.0	112.75	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.1341608&lon=-4.7309865&year=2014&datasource=agera5	3 sampling sites between Spain and France	Y				V4	DW	Europe
Gillingham4	Gillingham_et_al_2021	https://www.sciencedirect.com/science/article/pii/S0048969720367814	Greater Flamingo	Chordata	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus_Roseus	Omnivore	V4	436	37.1342	-4.731	2014		44.08333333	4.1	31.8	16.45833333	48.8	18299473.58	3.0	112.75	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.1341608&lon=-4.7309865&year=2014&datasource=agera5	3 sampling sites between Spain and France	Y				V4	DW	Europe
Gillingham5	Gillingham_et_al_2021	https://www.sciencedirect.com/science/article/pii/S0048969720367814	Greater Flamingo	Chordata	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus_Roseus	Omnivore	V4	436	37.1342	-4.731	2014		44.08333333	4.1	31.8	16.45833333	48.8	18299473.58	3.0	112.75	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.1341608&lon=-4.7309865&year=2014&datasource=agera5	3 sampling sites between Spain and France	Y				V4	DW	Europe
Eliades1	Eliades_et_al_2021	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.7373	Fiji Crested Iguana	Chordata	Reptilia	Squamata	Iguanidae	Brachylophus	Brachylophus_Vitiensis	Herbivore	V4	693	-17.678	177.5989	2017		161.5	20.3	29.1	25.225	68.53333333	18625012.08	1.91	118.0	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-17.6780013&lon=177.5988876&year=2017&datasource=agera5	No data for island, used central island in Fiji	Y				V4	DW	Antarctica
Eliades2	Eliades_et_al_2021	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.7373	Fiji Crested Iguana	Chordata	Reptilia	Squamata	Iguanidae	Brachylophus	Brachylophus_Vitiensis	Herbivore	V4	693	-17.678	177.5989	2017		161.5	20.3	29.1	25.225	68.53333333	18625012.08	1.91	118.0	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-17.6780013&lon=177.5988876&year=2017&datasource=agera5	No data for island, used central island in Fiji	Y				V4	DW	Antarctica
Eliades3	Eliades_et_al_2021	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.7373	Fiji Crested Iguana	Chordata	Reptilia	Squamata	Iguanidae	Brachylophus	Brachylophus_Vitiensis	Herbivore	V4	693	-17.678	177.5989	2017		161.5	20.3	29.1	25.225	68.53333333	18625012.08	1.91	118.0	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-17.6780013&lon=177.5988876&year=2017&datasource=agera5	No data for island, used central island in Fiji	Y				V4	DW	Antarctica
Eliades4	Eliades_et_al_2021	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.7373	Fiji Crested Iguana	Chordata	Reptilia	Squamata	Iguanidae	Brachylophus	Brachylophus_Vitiensis	Herbivore	V4	693	-17.678	177.5989	2017		161.5	20.3	29.1	25.225	68.53333333	18625012.08	1.91	118.0	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-17.6780013&lon=177.5988876&year=2017&datasource=agera5	No data for island, used central island in Fiji	Y				V4	DW	Antarctica
Eliades5	Eliades_et_al_2021	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.7373	Fiji Crested Iguana	Chordata	Reptilia	Squamata	Iguanidae	Brachylophus	Brachylophus_Vitiensis	Herbivore	V4	693	-17.678	177.5989	2017		161.5	20.3	29.1	25.225	68.53333333	18625012.08	1.91	118.0	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-17.6780013&lon=177.5988876&year=2017&datasource=agera5	No data for island, used central island in Fiji	Y				V4	DW	Antarctica
abdelrhman1	Abdelrhman_et_al_2016	https://www.frontiersin.org/articles/10.3389/fmicb.2016.01060/full#h7	Loggerhead Sea Turtle	Chordata	Reptilia	Testudines	Cheloniidae	Caretta	Caretta_Caretta	Omnivore	V4	56	43.7711	11.2486	2015		68.83333333	0.7	32.5	14.40833333	57.41666667	14416028.0	2.21	81.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.7710513&lon=11.2486208&year=2015&datasource=agera5	Samples from along coast of Tuscany, Liguria	Y				V4	AK	Antarctica
abdelrhman2	Abdelrhman_et_al_2016	https://www.frontiersin.org/articles/10.3389/fmicb.2016.01060/full#h7	Loggerhead Sea Turtle	Chordata	Reptilia	Testudines	Cheloniidae	Caretta	Caretta_Caretta	Omnivore	V4	56	43.7711	11.2486	2015		68.83333333	0.7	32.5	14.40833333	57.41666667	14416028.0	2.21	81.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.7710513&lon=11.2486208&year=2015&datasource=agera5	Samples from along coast of Tuscany, Liguria	Y				V4	AK	Antarctica
abdelrhman3	Abdelrhman_et_al_2016	https://www.frontiersin.org/articles/10.3389/fmicb.2016.01060/full#h7	Loggerhead Sea Turtle	Chordata	Reptilia	Testudines	Cheloniidae	Caretta	Caretta_Caretta	Omnivore	V4	56	43.7711	11.2486	2015		68.83333333	0.7	32.5	14.40833333	57.41666667	14416028.0	2.21	81.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.7710513&lon=11.2486208&year=2015&datasource=agera5	Samples from along coast of Tuscany, Liguria	Y				V4	AK	Antarctica
abdelrhman4	Abdelrhman_et_al_2016	https://www.frontiersin.org/articles/10.3389/fmicb.2016.01060/full#h7	Loggerhead Sea Turtle	Chordata	Reptilia	Testudines	Cheloniidae	Caretta	Caretta_Caretta	Omnivore	V4	56	43.7711	11.2486	2015		68.83333333	0.7	32.5	14.40833333	57.41666667	14416028.0	2.21	81.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.7710513&lon=11.2486208&year=2015&datasource=agera5	Samples from along coast of Tuscany, Liguria	Y				V4	AK	Antarctica
abdelrhman5	Abdelrhman_et_al_2016	https://www.frontiersin.org/articles/10.3389/fmicb.2016.01060/full#h7	Loggerhead Sea Turtle	Chordata	Reptilia	Testudines	Cheloniidae	Caretta	Caretta_Caretta	Omnivore	V4	56	43.7711	11.2486	2015		68.83333333	0.7	32.5	14.40833333	57.41666667	14416028.0	2.21	81.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.7710513&lon=11.2486208&year=2015&datasource=agera5	Samples from along coast of Tuscany, Liguria	Y				V4	AK	Antarctica
Smith-1	Smith_et_al_2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5427142/	Mormon Cricket	Anthropoda	Insecta	Orthoptera	Tettigoniidae	Anabrus	Anabrus_Simplex	Herbivore	V4	1420	43.7102	-106.6389	2014		43.5	-14.2	28.3	6.5	48.36666667	16879508.33	3.52	93.25	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.7102499&lon=-106.6389338&year=2014&datasource=agera5	Some samples raised in captivity	Y	Samples bred in captivity		wheatbran_wheatgerm_sunflower_mixedbirdseeds_tropicalfishflakes_Romainelettuce	V4	ES	Oceania
